race_date,horse_name,jockey,trainer,actual_weight,draw,win_odds,race_distance,track_condition,horse_age,class,is_top3
2025-01-24,馬_023_07,蔡明紹,蔡約翰,111,1,12.43,1600,好至快,3,普通賽,0
2025-01-24,馬_023_08,田泰安,大衛希斯,123,10,13.24,1600,好至快,7,普通賽,0
2025-01-24,馬_023_09,梁家俊,告東尼,120,3,13.83,1600,好至快,3,普通賽,1
2025-01-24,馬_023_10,田泰安,蔡約翰,113,4,13.21,1600,好至快,3,普通賽,1
2025-01-24,馬_023_11,布文,呂健威,130,14,13.79,1600,好至快,2,普通賽,0
2025-01-25,馬_024_00,蔡明紹,方嘉柏,134,9,14.07,2000,好至快,7,精英班,1
2025-01-25,馬_024_01,潘頓,沈集成,124,4,6.52,2000,好至快,6,精英班,1
2025-01-25,馬_024_02,蔡明紹,蔡約翰,128,12,9.58,2000,好至快,8,精英班,0
2025-01-25,馬_024_03,艾道拿,方嘉柏,130,3,14.25,2000,好至快,6,精英班,0
2025-01-25,馬_024_04,梁家俊,蔡約翰,110,2,5.19,2000,好至快,6,精英班,1
2025-01-25,馬_024_05,梁家俊,方嘉柏,120,9,17.21,2000,好至快,5,精英班,0
2025-01-25,馬_024_06,田泰安,告東尼,115,12,18.4,2000,好至快,2,精英班,0
2025-01-25,馬_024_07,艾道拿,沈集成,128,4,15.01,2000,好至快,5,精英班,0
2025-01-25,馬_024_08,艾道拿,蔡約翰,134,7,13.52,2000,好至快,4,精英班,0
2025-01-25,馬_024_09,布文,葉楚航,101,14,17.21,2000,好至快,4,精英班,0
2025-01-25,馬_024_10,布文,告東尼,120,10,15.27,2000,好至快,8,精英班,0
2025-01-25,馬_024_11,何澤堯,蔡約翰,120,5,7.7,2000,好至快,3,精英班,1
2025-01-26,馬_025_00,田泰安,呂健威,110,5,7.73,2400,黏地,5,第一班,1
2025-01-26,馬_025_01,潘頓,沈集成,117,8,6.95,2400,黏地,4,第一班,1
2025-01-26,馬_025_02,蔡明紹,葉楚航,120,10,14.66,2400,黏地,6,第一班,0
2025-01-26,馬_025_03,莫雷拉,蔡約翰,120,12,7.22,2400,黏地,4,第一班,1
2025-01-26,馬_025_04,周俊樂,方嘉柏,121,8,11.9,2400,黏地,2,第一班,0
2025-01-26,馬_025_05,田泰安,葉楚航,131,12,16.62,2400,黏地,2,第一班,0
2025-01-26,馬_025_06,周俊樂,葉楚航,107,9,12.59,2400,黏地,8,第一班,1
2025-01-26,馬_025_07,周俊樂,呂健威,104,4,9.91,2400,黏地,6,第一班,1
2025-01-26,馬_025_08,蔡明紹,方嘉柏,114,3,9.95,2400,黏地,8,第一班,1
2025-01-26,馬_025_09,何澤堯,大衛希斯,131,8,16.49,2400,黏地,3,第一班,1
2025-01-26,馬_025_10,莫雷拉,告東尼,107,8,7.57,2400,黏地,2,第一班,0
2025-01-26,馬_025_11,艾道拿,大衛希斯,109,5,13.21,2400,黏地,5,第一班,0
2025-01-27,馬_026_00,何澤堯,蘇偉賢,130,12,15.29,2400,好至快,3,盃賽,0
2025-01-27,馬_026_01,艾道拿,呂健威,124,8,7.35,2400,好至快,4,盃賽,1
2025-01-27,馬_026_02,梁家俊,蔡約翰,121,4,9.98,2400,好至快,7,盃賽,1
2025-01-27,馬_026_03,莫雷拉,蘇偉賢,120,3,8.17,2400,好至快,3,盃賽,0
2025-01-27,馬_026_04,艾道拿,告東尼,111,9,15.59,2400,好至快,8,盃賽,0
2025-01-27,馬_026_05,周俊樂,大衛希斯,106,7,11.47,2400,好至快,5,盃賽,1
2025-01-27,馬_026_06,布文,大衛希斯,124,6,14.5,2400,好至快,5,盃賽,0
2025-01-27,馬_026_07,田泰安,告東尼,123,12,14.57,2400,好至快,6,盃賽,0
2025-01-27,馬_026_08,何澤堯,葉楚航,132,8,14.91,2400,好至快,4,盃賽,0
2025-01-27,馬_026_09,艾道拿,沈集成,124,5,9.1,2400,好至快,8,盃賽,1
2025-01-27,馬_026_10,周俊樂,呂健威,104,3,5.89,2400,好至快,2,盃賽,0
2025-01-27,馬_026_11,潘頓,方嘉柏,124,10,6.55,2400,好至快,6,盃賽,0
2025-01-28,馬_027_00,潘頓,呂健威,112,9,9.29,2200,軟地,5,第三班,0
2025-01-28,馬_027_01,莫雷拉,大衛希斯,113,9,9.21,2200,軟地,3,第三班,0
2025-01-28,馬_027_02,蔡明紹,方嘉柏,115,3,14.56,2200,軟地,8,第三班,0
2025-01-28,馬_027_03,蔡明紹,告東尼,103,4,14.07,2200,軟地,3,第三班,0
2025-01-28,馬_027_04,田泰安,蔡約翰,120,6,13.42,2200,軟地,8,第三班,1
2025-01-28,馬_027_05,艾道拿,告東尼,103,13,16.57,2200,軟地,7,第三班,0
2025-01-28,馬_027_06,何澤堯,蘇偉賢,103,8,21.28,2200,軟地,7,第三班,0
2025-01-28,馬_027_07,田泰安,呂健威,118,6,9.65,2200,軟地,6,第三班,0
2025-01-28,馬_027_08,布文,葉楚航,130,4,12.15,2200,軟地,4,第三班,0
2025-01-28,馬_027_09,艾道拿,呂健威,117,4,10.02,2200,軟地,2,第三班,0
2025-01-28,馬_027_10,梁家俊,沈集成,132,1,15.8,2200,軟地,7,第三班,1
2025-01-28,馬_027_11,布文,告東尼,113,12,19.46,2200,軟地,4,第三班,0
2025-01-29,馬_028_00,梁家俊,沈集成,109,2,11.43,1200,黏地,4,精英班,0
2025-01-29,馬_028_01,田泰安,葉楚航,118,10,16.93,1200,黏地,4,精英班,0
2025-01-29,馬_028_02,田泰安,葉楚航,128,5,14.52,1200,黏地,5,精英班,0
2025-01-29,馬_028_03,布文,蔡約翰,103,14,16.08,1200,黏地,8,精英班,0
2025-01-29,馬_028_04,田泰安,呂健威,123,9,8.99,1200,黏地,5,精英班,0
2025-01-29,馬_028_05,梁家俊,告東尼,119,8,16.17,1200,黏地,2,精英班,0
2025-01-29,馬_028_06,周俊樂,沈集成,129,6,12.61,1200,黏地,5,精英班,0
2025-01-29,馬_028_07,布文,告東尼,124,13,15.62,1200,黏地,7,精英班,0
2025-01-29,馬_028_08,蔡明紹,蘇偉賢,119,2,7.88,1200,黏地,3,精英班,1
2025-01-29,馬_028_09,艾道拿,大衛希斯,114,2,14.71,1200,黏地,4,精英班,0
2025-01-29,馬_028_10,艾道拿,葉楚航,125,12,19.99,1200,黏地,7,精英班,0
2025-01-29,馬_028_11,周俊樂,呂健威,118,3,5.79,1200,黏地,2,精英班,0
2025-01-30,馬_029_00,梁家俊,呂健威,103,10,11.0,1600,好地,2,精英班,0
2025-01-30,馬_029_01,潘頓,沈集成,121,1,10.52,1600,好地,2,精英班,0
2025-01-30,馬_029_02,布文,蔡約翰,100,10,11.51,1600,好地,6,精英班,1
2025-01-30,馬_029_03,潘頓,蘇偉賢,121,12,8.59,1600,好地,8,精英班,0
2025-01-30,馬_029_04,田泰安,蘇偉賢,131,7,13.79,1600,好地,6,精英班,0
2025-01-30,馬_029_05,布文,告東尼,120,6,12.62,1600,好地,5,精英班,0
2025-01-30,馬_029_06,梁家俊,蘇偉賢,127,10,17.21,1600,好地,2,精英班,0
2025-01-30,馬_029_07,蔡明紹,方嘉柏,105,7,14.81,1600,好地,5,精英班,0
2025-01-30,馬_029_08,潘頓,方嘉柏,118,5,7.68,1600,好地,4,精英班,1
2025-01-30,馬_029_09,梁家俊,沈集成,120,8,13.72,1600,好地,8,精英班,0
2025-01-30,馬_029_10,周俊樂,蔡約翰,119,6,11.45,1600,好地,5,精英班,1
2025-01-30,馬_029_11,潘頓,方嘉柏,132,12,8.0,1600,好地,2,精英班,1
2025-01-31,馬_030_00,何澤堯,沈集成,129,6,15.06,2400,好地,7,普通賽,0
2025-01-31,馬_030_01,艾道拿,葉楚航,120,14,21.53,2400,好地,6,普通賽,0
2025-01-31,馬_030_02,布文,蔡約翰,130,11,11.47,2400,好地,8,普通賽,1
2025-01-31,馬_030_03,蔡明紹,呂健威,119,2,6.99,2400,好地,3,普通賽,1
2025-01-31,馬_030_04,何澤堯,方嘉柏,127,13,18.42,2400,好地,2,普通賽,0
2025-01-31,馬_030_05,梁家俊,方嘉柏,101,12,21.29,2400,好地,5,普通賽,0
2025-01-31,馬_030_06,周俊樂,蔡約翰,121,3,6.43,2400,好地,5,普通賽,1
2025-01-31,馬_030_07,周俊樂,蔡約翰,132,5,9.24,2400,好地,4,普通賽,1
2025-01-31,馬_030_08,梁家俊,方嘉柏,117,10,18.04,2400,好地,4,普通賽,0
2025-01-31,馬_030_09,何澤堯,沈集成,110,14,21.8,2400,好地,8,普通賽,0
2025-01-31,馬_030_10,莫雷拉,沈集成,115,2,5.34,2400,好地,3,普通賽,1
2025-01-31,馬_030_11,莫雷拉,蘇偉賢,122,3,8.91,2400,好地,5,普通賽,0
2025-02-01,馬_031_00,田泰安,呂健威,113,4,12.21,2200,好至快,5,精英班,1
2025-02-01,馬_031_01,潘頓,方嘉柏,132,6,7.51,2200,好至快,4,精英班,1
2025-02-01,馬_031_02,潘頓,蘇偉賢,113,4,3.57,2200,好至快,6,精英班,0
2025-02-01,馬_031_03,蔡明紹,呂健威,124,8,12.62,2200,好至快,7,精英班,0
2025-02-01,馬_031_04,艾道拿,大衛希斯,118,14,19.35,2200,好至快,4,精英班,0
2025-02-01,馬_031_05,艾道拿,大衛希斯,108,11,17.21,2200,好至快,5,精英班,0
2025-02-01,馬_031_06,田泰安,告東尼,113,8,10.75,2200,好至快,7,精英班,0
2025-02-01,馬_031_07,何澤堯,方嘉柏,113,14,19.32,2200,好至快,2,精英班,1
2025-02-01,馬_031_08,蔡明紹,沈集成,107,2,9.75,2200,好至快,2,精英班,0
2025-02-01,馬_031_09,艾道拿,蘇偉賢,128,14,14.82,2200,好至快,2,精英班,0
2025-02-01,馬_031_10,田泰安,方嘉柏,120,5,12.98,2200,好至快,6,精英班,0
2025-02-01,馬_031_11,何澤堯,葉楚航,108,13,16.21,2200,好至快,2,精英班,0
2025-02-02,馬_032_00,周俊樂,葉楚航,122,8,13.31,1000,好至快,5,第一班,1
2025-02-02,馬_032_01,田泰安,蔡約翰,128,6,11.64,1000,好至快,6,第一班,0
2025-02-02,馬_032_02,蔡明紹,呂健威,128,3,6.0,1000,好至快,5,第一班,1
2025-02-02,馬_032_03,田泰安,大衛希斯,101,8,14.47,1000,好至快,3,第一班,0
2025-02-02,馬_032_04,梁家俊,呂健威,107,7,9.19,1000,好至快,7,第一班,1
2025-02-02,馬_032_05,布文,蔡約翰,126,8,8.99,1000,好至快,4,第一班,1
2025-02-02,馬_032_06,莫雷拉,呂健威,128,13,5.4,1000,好至快,2,第一班,1
2025-02-02,馬_032_07,蔡明紹,蘇偉賢,112,13,21.9,1000,好至快,7,第一班,0
2025-02-02,馬_032_08,莫雷拉,大衛希斯,107,11,7.33,1000,好至快,5,第一班,0
2025-02-02,馬_032_09,莫雷拉,蘇偉賢,108,8,6.22,1000,好至快,6,第一班,1
2025-02-02,馬_032_10,莫雷拉,蘇偉賢,120,3,9.58,1000,好至快,4,第一班,1
2025-02-02,馬_032_11,田泰安,方嘉柏,112,14,16.25,1000,好至快,6,第一班,0
2025-02-03,馬_033_00,周俊樂,蘇偉賢,111,13,16.79,1600,軟地,2,普通賽,0
2025-02-03,馬_033_01,艾道拿,呂健威,119,2,9.29,1600,軟地,3,普通賽,1
2025-02-03,馬_033_02,莫雷拉,告東尼,117,5,11.83,1600,軟地,4,普通賽,0
2025-02-03,馬_033_03,田泰安,告東尼,101,13,23.5,1600,軟地,2,普通賽,0
2025-02-03,馬_033_04,田泰安,方嘉柏,112,10,16.77,1600,軟地,7,普通賽,0
2025-02-03,馬_033_05,田泰安,沈集成,105,11,15.58,1600,軟地,6,普通賽,0
2025-02-03,馬_033_06,布文,方嘉柏,115,14,17.92,1600,軟地,3,普通賽,0
2025-02-03,馬_033_07,莫雷拉,告東尼,114,10,8.48,1600,軟地,6,普通賽,1
2025-02-03,馬_033_08,莫雷拉,告東尼,130,9,11.62,1600,軟地,8,普通賽,0
2025-02-03,馬_033_09,艾道拿,呂健威,129,12,11.76,1600,軟地,5,普通賽,0
2025-02-03,馬_033_10,田泰安,方嘉柏,127,12,17.1,1600,軟地,8,普通賽,0
2025-02-03,馬_033_11,梁家俊,大衛希斯,132,8,15.58,1600,軟地,8,普通賽,0
2025-02-04,馬_034_00,何澤堯,蘇偉賢,100,1,16.03,1600,好地,8,普通賽,0
2025-02-04,馬_034_01,莫雷拉,呂健威,104,8,9.79,1600,好地,3,普通賽,0
2025-02-04,馬_034_02,周俊樂,沈集成,100,4,14.89,1600,好地,2,普通賽,1
2025-02-04,馬_034_03,田泰安,方嘉柏,103,10,12.13,1600,好地,4,普通賽,0
2025-02-04,馬_034_04,田泰安,蔡約翰,105,11,5.99,1600,好地,6,普通賽,0
2025-02-04,馬_034_05,何澤堯,蔡約翰,134,7,9.61,1600,好地,7,普通賽,0
2025-02-04,馬_034_06,梁家俊,呂健威,128,13,12.33,1600,好地,4,普通賽,0
2025-02-04,馬_034_07,布文,沈集成,104,5,16.12,1600,好地,2,普通賽,0
2025-02-04,馬_034_08,潘頓,葉楚航,121,5,7.92,1600,好地,4,普通賽,0
2025-02-04,馬_034_09,田泰安,蔡約翰,120,14,15.15,1600,好地,8,普通賽,0
2025-02-04,馬_034_10,艾道拿,沈集成,100,12,17.57,1600,好地,8,普通賽,0
2025-02-04,馬_034_11,蔡明紹,方嘉柏,116,3,9.98,1600,好地,5,普通賽,1
2025-02-05,馬_035_00,田泰安,葉楚航,120,8,16.14,2000,好地,5,第二班,0
2025-02-05,馬_035_01,何澤堯,蔡約翰,110,6,12.4,2000,好地,6,第二班,0
2025-02-05,馬_035_02,布文,葉楚航,110,7,15.4,2000,好地,5,第二班,0
2025-02-05,馬_035_03,布文,呂健威,118,10,9.51,2000,好地,5,第二班,0
2025-02-05,馬_035_04,布文,告東尼,110,1,11.26,2000,好地,7,第二班,0
2025-02-05,馬_035_05,梁家俊,方嘉柏,116,3,16.19,2000,好地,6,第二班,0
2025-02-05,馬_035_06,潘頓,沈集成,103,7,9.41,2000,好地,6,第二班,1
2025-02-05,馬_035_07,莫雷拉,呂健威,132,8,6.28,2000,好地,4,第二班,1
2025-02-05,馬_035_08,田泰安,方嘉柏,104,13,19.64,2000,好地,8,第二班,1
2025-02-05,馬_035_09,布文,葉楚航,121,11,15.49,2000,好地,4,第二班,0
2025-02-05,馬_035_10,何澤堯,蘇偉賢,111,2,10.51,2000,好地,2,第二班,0
2025-02-05,馬_035_11,田泰安,方嘉柏,107,10,13.29,2000,好地,2,第二班,1
2025-02-06,馬_036_00,莫雷拉,沈集成,124,5,9.45,2000,軟地,2,第三班,0
2025-02-06,馬_036_01,周俊樂,告東尼,108,2,13.11,2000,軟地,7,第三班,0
2025-02-06,馬_036_02,蔡明紹,大衛希斯,130,6,13.02,2000,軟地,4,第三班,0
2025-02-06,馬_036_03,潘頓,葉楚航,118,11,8.23,2000,軟地,7,第三班,1
2025-02-06,馬_036_04,周俊樂,呂健威,133,10,10.05,2000,軟地,5,第三班,1
2025-02-06,馬_036_05,周俊樂,告東尼,130,12,18.21,2000,軟地,3,第三班,0
2025-02-06,馬_036_06,周俊樂,告東尼,113,8,17.88,2000,軟地,7,第三班,0
2025-02-06,馬_036_07,何澤堯,葉楚航,120,3,13.45,2000,軟地,6,第三班,0
2025-02-06,馬_036_08,梁家俊,大衛希斯,130,1,5.2,2000,軟地,8,第三班,1
2025-02-06,馬_036_09,周俊樂,大衛希斯,119,2,13.21,2000,軟地,7,第三班,0
2025-02-06,馬_036_10,蔡明紹,葉楚航,123,6,12.11,2000,軟地,7,第三班,0
2025-02-06,馬_036_11,潘頓,沈集成,130,14,10.96,2000,軟地,3,第三班,1
2025-02-07,馬_037_00,梁家俊,沈集成,114,9,16.4,1200,軟地,8,第三班,0
2025-02-07,馬_037_01,布文,大衛希斯,116,7,13.46,1200,軟地,3,第三班,0
2025-02-07,馬_037_02,布文,葉楚航,128,12,17.58,1200,軟地,4,第三班,0
2025-02-07,馬_037_03,潘頓,沈集成,103,4,9.37,1200,軟地,3,第三班,0
2025-02-07,馬_037_04,田泰安,呂健威,105,8,8.63,1200,軟地,5,第三班,1
2025-02-07,馬_037_05,莫雷拉,沈集成,126,9,9.85,1200,軟地,8,第三班,1
2025-02-07,馬_037_06,艾道拿,葉楚航,120,11,13.55,1200,軟地,6,第三班,0
2025-02-07,馬_037_07,蔡明紹,告東尼,124,14,15.92,1200,軟地,2,第三班,0
2025-02-07,馬_037_08,田泰安,方嘉柏,111,5,14.99,1200,軟地,3,第三班,0
2025-02-07,馬_037_09,梁家俊,方嘉柏,117,14,15.57,1200,軟地,4,第三班,0
2025-02-07,馬_037_10,艾道拿,呂健威,112,2,9.74,1200,軟地,6,第三班,1
2025-02-07,馬_037_11,梁家俊,大衛希斯,110,6,15.75,1200,軟地,7,第三班,0
2025-02-08,馬_038_00,潘頓,呂健威,123,8,7.23,1800,軟地,8,精英班,0
2025-02-08,馬_038_01,何澤堯,沈集成,100,4,13.53,1800,軟地,6,精英班,0
2025-02-08,馬_038_02,田泰安,葉楚航,109,5,15.75,1800,軟地,5,精英班,0
2025-02-08,馬_038_03,布文,蘇偉賢,101,6,13.41,1800,軟地,2,精英班,0
2025-02-08,馬_038_04,田泰安,呂健威,102,6,9.86,1800,軟地,2,精英班,0
2025-02-08,馬_038_05,梁家俊,沈集成,125,6,16.11,1800,軟地,2,精英班,0
2025-02-08,馬_038_06,莫雷拉,蘇偉賢,127,10,10.68,1800,軟地,5,精英班,1
2025-02-08,馬_038_07,布文,告東尼,131,5,16.48,1800,軟地,2,精英班,0
2025-02-08,馬_038_08,艾道拿,沈集成,111,11,15.41,1800,軟地,6,精英班,0
2025-02-08,馬_038_09,梁家俊,蘇偉賢,110,8,15.13,1800,軟地,2,精英班,0
2025-02-08,馬_038_10,周俊樂,蘇偉賢,121,11,15.74,1800,軟地,5,精英班,0
2025-02-08,馬_038_11,潘頓,沈集成,112,12,12.22,1800,軟地,8,精英班,0
2025-02-09,馬_039_00,艾道拿,葉楚航,131,4,15.6,1600,好至快,3,第一班,0
2025-02-09,馬_039_01,莫雷拉,方嘉柏,125,12,14.67,1600,好至快,8,第一班,1
2025-02-09,馬_039_02,梁家俊,蔡約翰,118,11,10.7,1600,好至快,6,第一班,0
2025-02-09,馬_039_03,莫雷拉,呂健威,123,6,8.52,1600,好至快,5,第一班,1
2025-02-09,馬_039_04,梁家俊,大衛希斯,125,1,8.75,1600,好至快,3,第一班,0
2025-02-09,馬_039_05,潘頓,告東尼,131,13,9.33,1600,好至快,3,第一班,0
2025-02-09,馬_039_06,何澤堯,大衛希斯,121,14,12.93,1600,好至快,3,第一班,0
2025-02-09,馬_039_07,田泰安,大衛希斯,105,13,16.68,1600,好至快,5,第一班,0
2025-02-09,馬_039_08,莫雷拉,呂健威,110,13,5.73,1600,好至快,3,第一班,0
2025-02-09,馬_039_09,蔡明紹,方嘉柏,125,14,17.67,1600,好至快,2,第一班,0
2025-02-09,馬_039_10,何澤堯,呂健威,117,3,8.51,1600,好至快,8,第一班,0
2025-02-09,馬_039_11,蔡明紹,沈集成,128,11,11.85,1600,好至快,6,第一班,0
2025-02-10,馬_040_00,潘頓,蔡約翰,107,13,12.07,1400,軟地,3,精英班,1
2025-02-10,馬_040_01,莫雷拉,方嘉柏,116,11,8.52,1400,軟地,5,精英班,0
2025-02-10,馬_040_02,布文,葉楚航,121,12,19.16,1400,軟地,2,精英班,0
2025-02-10,馬_040_03,何澤堯,蘇偉賢,101,7,16.37,1400,軟地,4,精英班,0
2025-02-10,馬_040_04,梁家俊,葉楚航,102,12,17.98,1400,軟地,6,精英班,0
2025-02-10,馬_040_05,艾道拿,呂健威,102,4,12.04,1400,軟地,5,精英班,0
2025-02-10,馬_040_06,田泰安,方嘉柏,126,10,18.11,1400,軟地,7,精英班,0
2025-02-10,馬_040_07,莫雷拉,蔡約翰,100,10,1.51,1400,軟地,3,精英班,1
2025-02-10,馬_040_08,蔡明紹,告東尼,109,11,12.99,1400,軟地,4,精英班,0
2025-02-10,馬_040_09,布文,蔡約翰,128,4,12.37,1400,軟地,6,精英班,0
2025-02-10,馬_040_10,周俊樂,方嘉柏,120,3,10.74,1400,軟地,5,精英班,0
2025-02-10,馬_040_11,艾道拿,告東尼,125,8,17.39,1400,軟地,6,精英班,0
2025-02-11,馬_041_00,蔡明紹,告東尼,128,8,16.87,1600,軟地,2,第二班,1
2025-02-11,馬_041_01,梁家俊,方嘉柏,103,10,10.94,1600,軟地,8,第二班,0
2025-02-11,馬_041_02,莫雷拉,方嘉柏,123,11,12.09,1600,軟地,8,第二班,0
2025-02-11,馬_041_03,蔡明紹,方嘉柏,133,9,12.32,1600,軟地,2,第二班,0
2025-02-11,馬_041_04,周俊樂,沈集成,122,13,20.38,1600,軟地,6,第二班,0
2025-02-11,馬_041_05,梁家俊,沈集成,105,5,9.48,1600,軟地,2,第二班,0
2025-02-11,馬_041_06,艾道拿,告東尼,120,13,19.7,1600,軟地,5,第二班,0
2025-02-11,馬_041_07,何澤堯,葉楚航,122,10,12.13,1600,軟地,3,第二班,0
2025-02-11,馬_041_08,何澤堯,呂健威,126,3,8.03,1600,軟地,7,第二班,0
2025-02-11,馬_041_09,蔡明紹,告東尼,115,8,12.94,1600,軟地,7,第二班,0
2025-02-11,馬_041_10,何澤堯,蘇偉賢,115,11,19.51,1600,軟地,8,第二班,0
2025-02-11,馬_041_11,梁家俊,呂健威,110,10,11.46,1600,軟地,7,第二班,0
2025-02-12,馬_042_00,梁家俊,方嘉柏,120,5,16.78,1600,黏地,7,普通賽,0
2025-02-12,馬_042_01,莫雷拉,呂健威,123,2,7.76,1600,黏地,8,普通賽,1
2025-02-12,馬_042_02,布文,呂健威,122,10,9.46,1600,黏地,8,普通賽,1
2025-02-12,馬_042_03,梁家俊,葉楚航,108,13,20.36,1600,黏地,7,普通賽,0
2025-02-12,馬_042_04,蔡明紹,葉楚航,102,1,14.59,1600,黏地,8,普通賽,0
2025-02-12,馬_042_05,莫雷拉,呂健威,102,10,9.15,1600,黏地,8,普通賽,0
2025-02-12,馬_042_06,蔡明紹,蔡約翰,118,11,11.14,1600,黏地,5,普通賽,0
2025-02-12,馬_042_07,潘頓,葉楚航,103,8,8.19,1600,黏地,4,普通賽,1
2025-02-12,馬_042_08,布文,呂健威,132,1,4.48,1600,黏地,4,普通賽,1
2025-02-12,馬_042_09,周俊樂,葉楚航,134,3,11.11,1600,黏地,5,普通賽,1
2025-02-12,馬_042_10,梁家俊,沈集成,130,4,16.73,1600,黏地,5,普通賽,0
2025-02-12,馬_042_11,何澤堯,蘇偉賢,106,14,17.02,1600,黏地,8,普通賽,0
2025-02-13,馬_043_00,田泰安,蔡約翰,115,8,7.43,2400,軟地,5,第三班,1
2025-02-13,馬_043_01,布文,呂健威,104,9,9.41,2400,軟地,5,第三班,0
2025-02-13,馬_043_02,布文,蘇偉賢,132,14,22.53,2400,軟地,3,第三班,0
2025-02-13,馬_043_03,潘頓,大衛希斯,103,1,6.01,2400,軟地,6,第三班,1
2025-02-13,馬_043_04,艾道拿,告東尼,122,14,21.8,2400,軟地,8,第三班,0
2025-02-13,馬_043_05,周俊樂,蔡約翰,109,9,9.26,2400,軟地,2,第三班,1
2025-02-13,馬_043_06,莫雷拉,蔡約翰,105,10,6.41,2400,軟地,6,第三班,1
2025-02-13,馬_043_07,蔡明紹,呂健威,126,1,9.87,2400,軟地,5,第三班,1
2025-02-13,馬_043_08,田泰安,蔡約翰,133,9,8.2,2400,軟地,4,第三班,0
2025-02-13,馬_043_09,布文,蔡約翰,126,13,10.09,2400,軟地,8,第三班,0
2025-02-13,馬_043_10,梁家俊,大衛希斯,119,12,21.75,2400,軟地,4,第三班,0
2025-02-13,馬_043_11,潘頓,大衛希斯,102,6,12.12,2400,軟地,8,第三班,0
2025-02-14,馬_044_00,梁家俊,方嘉柏,101,13,17.58,1000,好地,5,盃賽,0
2025-02-14,馬_044_01,布文,沈集成,133,14,17.05,1000,好地,2,盃賽,1
2025-02-14,馬_044_02,莫雷拉,呂健威,103,7,7.42,1000,好地,2,盃賽,1
2025-02-14,馬_044_03,梁家俊,葉楚航,131,6,13.67,1000,好地,7,盃賽,1
2025-02-14,馬_044_04,潘頓,方嘉柏,134,4,8.75,1000,好地,4,盃賽,1
2025-02-14,馬_044_05,田泰安,蘇偉賢,127,1,12.22,1000,好地,4,盃賽,0
2025-02-14,馬_044_06,潘頓,沈集成,122,4,7.91,1000,好地,8,盃賽,1
2025-02-14,馬_044_07,潘頓,蘇偉賢,110,13,9.11,1000,好地,3,盃賽,0
2025-02-14,馬_044_08,莫雷拉,方嘉柏,115,2,8.13,1000,好地,7,盃賽,0
2025-02-14,馬_044_09,周俊樂,大衛希斯,102,10,14.68,1000,好地,7,盃賽,0
2025-02-14,馬_044_10,周俊樂,方嘉柏,107,3,13.18,1000,好地,7,盃賽,0
2025-02-14,馬_044_11,梁家俊,告東尼,127,1,10.95,1000,好地,7,盃賽,0
2025-02-15,馬_045_00,何澤堯,蔡約翰,114,12,11.23,1200,黏地,3,第三班,0
2025-02-15,馬_045_01,梁家俊,葉楚航,103,6,17.15,1200,黏地,8,第三班,1
2025-02-15,馬_045_02,布文,蘇偉賢,103,12,20.45,1200,黏地,8,第三班,1
2025-02-15,馬_045_03,梁家俊,呂健威,120,13,10.08,1200,黏地,6,第三班,0
2025-02-15,馬_045_04,何澤堯,蔡約翰,106,3,8.4,1200,黏地,6,第三班,0
2025-02-15,馬_045_05,莫雷拉,沈集成,111,12,13.97,1200,黏地,4,第三班,0
2025-02-15,馬_045_06,艾道拿,呂健威,120,13,11.37,1200,黏地,8,第三班,0
2025-02-15,馬_045_07,何澤堯,沈集成,115,1,14.17,1200,黏地,2,第三班,1
2025-02-15,馬_045_08,梁家俊,大衛希斯,134,7,18.62,1200,黏地,7,第三班,0
2025-02-15,馬_045_09,艾道拿,蘇偉賢,102,14,18.27,1200,黏地,2,第三班,1
2025-02-15,馬_045_10,梁家俊,葉楚航,122,13,17.44,1200,黏地,7,第三班,0
2025-02-15,馬_045_11,艾道拿,蘇偉賢,120,2,6.73,1200,黏地,6,第三班,0
2025-02-16,馬_046_00,布文,呂健威,129,1,6.26,1200,好至快,7,盃賽,1
2025-02-16,馬_046_01,蔡明紹,蔡約翰,108,10,6.3,1200,好至快,5,盃賽,1
2025-02-16,馬_046_02,艾道拿,告東尼,118,6,14.62,1200,好至快,8,盃賽,0
2025-02-16,馬_046_03,梁家俊,告東尼,132,14,20.09,1200,好至快,2,盃賽,0
2025-02-16,馬_046_04,周俊樂,告東尼,100,13,17.53,1200,好至快,3,盃賽,0
2025-02-16,馬_046_05,莫雷拉,葉楚航,128,7,3.2,1200,好至快,3,盃賽,1
2025-02-16,馬_046_06,何澤堯,蔡約翰,102,7,2.74,1200,好至快,3,盃賽,1
2025-02-16,馬_046_07,莫雷拉,方嘉柏,124,11,8.75,1200,好至快,6,盃賽,1
2025-02-16,馬_046_08,何澤堯,方嘉柏,131,10,14.37,1200,好至快,5,盃賽,0
