finish_position,horse_name,jockey,trainer,actual_weight,declared_weight,draw,win_odds,source_file,race_sheet,is_top3,horse_name_id,jockey_id,trainer_id
12.0,自然力量 (C461),賀銘年,姚本輝,118.0,1141.0,12.0,83.0,HKJ_local_results_20240918,18-09-2024_Race8,False,1305,47,14
1.0,肥仔精神 (K110),黃寶妮,容天鵬,125.0,1160.0,11.0,4.1,HKJ_local_results_20250510,10-05-2025_Race1,True,1291,59,18
2.0,背背龍 (H374),蔡明紹,巫偉傑,120.0,1073.0,4.0,13.0,HKJ_local_results_20250510,10-05-2025_Race1,True,1296,41,21
3.0,勝得福 (J250),奧爾民,蘇偉賢,135.0,1192.0,10.0,8.4,HKJ_local_results_20250510,10-05-2025_Race1,True,225,7,50
4.0,駿彩飛馳 (J252),艾道拿,蔡約翰,131.0,1039.0,5.0,6.0,HKJ_local_results_20250510,10-05-2025_Race1,False,1757,32,48
5.0,紅旺繽紛 (J255),艾兆禮,葉楚航,131.0,1085.0,2.0,29.0,HKJ_local_results_20250510,10-05-2025_Race1,False,1198,31,46
6.0,武林至尊 (H027),湯普新,大衛希斯,128.0,1087.0,1.0,25.0,HKJ_local_results_20250510,10-05-2025_Race1,False,925,22,12
7.0,凱旋七福 (J005),董明朗,韋達,117.0,1133.0,12.0,29.0,HKJ_local_results_20250510,10-05-2025_Race1,False,145,40,57
8.0,美麗多盈 (G477),巴度,告東尼,130.0,1107.0,14.0,31.0,HKJ_local_results_20250510,10-05-2025_Race1,False,1264,11,9
9.0,富裕君子 (H447),霍宏聲,方嘉柏,129.0,972.0,9.0,6.4,HKJ_local_results_20250510,10-05-2025_Race1,False,548,54,26
10.0,領航傳祺 (G126),潘明輝,鄭俊偉,125.0,1170.0,3.0,7.2,HKJ_local_results_20250510,10-05-2025_Race1,False,1684,24,54
11.0,永勝金駒 (H471),周俊樂,丁冠豪,125.0,1034.0,13.0,9.8,HKJ_local_results_20250510,10-05-2025_Race1,False,931,3,0
12.0,賞豐泰 (H331),梁家俊,游達榮,135.0,1028.0,7.0,21.0,HKJ_local_results_20250510,10-05-2025_Race1,False,1388,19,36
13.0,江南盛 (H326),鍾易禮,伍鵬志,120.0,1075.0,8.0,53.0,HKJ_local_results_20250510,10-05-2025_Race1,False,934,52,3
14.0,自由奔騰 (J163),巫顯東,姚本輝,116.0,1055.0,6.0,101.0,HKJ_local_results_20250510,10-05-2025_Race1,False,1306,10,14
1.0,穿雲達月 (K324),梁家俊,沈集成,127.0,1164.0,5.0,4.7,HKJ_local_results_20250510,10-05-2025_Race2,True,1152,19,33
2.0,展雄威 (J405),潘頓,廖康銘,135.0,1186.0,13.0,4.0,HKJ_local_results_20250510,10-05-2025_Race2,True,580,25,23
3.0,拉合爾 (K043),艾道拿,黎昭昇,127.0,1120.0,11.0,10.0,HKJ_local_results_20250510,10-05-2025_Race2,True,728,32,65
4.0,團結勇士 (K340),周俊樂,容天鵬,125.0,1152.0,14.0,22.0,HKJ_local_results_20250510,10-05-2025_Race2,False,366,3,18
5.0,鑽得勝 (K216),湯普新,葉楚航,127.0,1019.0,12.0,5.7,HKJ_local_results_20250510,10-05-2025_Race2,False,1586,22,46
6.0,不可擋 (E336),希威森,韋達,132.0,1133.0,4.0,6.0,HKJ_local_results_20250510,10-05-2025_Race2,False,29,15,57
7.0,同喜 (J403),蔡明紹,告東尼,124.0,1072.0,10.0,17.0,HKJ_local_results_20250510,10-05-2025_Race2,False,298,41,9
8.0,美麗老撾 (J478),黃寶妮,巫偉傑,122.0,1114.0,9.0,15.0,HKJ_local_results_20250510,10-05-2025_Race2,False,1273,59,21
9.0,鼓浪高升 (J479),艾兆禮,伍鵬志,124.0,1111.0,8.0,11.0,HKJ_local_results_20250510,10-05-2025_Race2,False,1815,31,3
10.0,攻頂 (E221),巴度,賀賢,127.0,1218.0,7.0,37.0,HKJ_local_results_20250510,10-05-2025_Race2,False,742,11,52
11.0,戰騎飛 (J294),楊明綸,蘇偉賢,129.0,1057.0,6.0,182.0,HKJ_local_results_20250510,10-05-2025_Race2,False,716,20,50
12.0,綠水青山 (J475),鍾易禮,文家良,120.0,1049.0,1.0,137.0,HKJ_local_results_20250510,10-05-2025_Race2,False,1226,52,25
13.0,工程小子 (K244),賀銘年,呂健威,127.0,1119.0,2.0,87.0,HKJ_local_results_20250510,10-05-2025_Race2,False,587,47,8
14.0,八里旺 (J243),潘明輝,鄭俊偉,134.0,1258.0,3.0,137.0,HKJ_local_results_20250510,10-05-2025_Race2,False,131,24,54
1.0,閃光燈 (J500),潘頓,丁冠豪,133.0,1044.0,7.0,2.4,HKJ_local_results_20250510,10-05-2025_Race3,True,1600,25,0
2.0,同心同樂 (K081),艾兆禮,游達榮,131.0,1147.0,10.0,3.1,HKJ_local_results_20250510,10-05-2025_Race3,True,304,31,36
3.0,豐辰 (K004),奧爾民,徐雨石,124.0,1096.0,14.0,16.0,HKJ_local_results_20250510,10-05-2025_Race3,True,1382,7,24
4.0,小皇爺 (J546),周俊樂,容天鵬,122.0,1072.0,9.0,6.5,HKJ_local_results_20250510,10-05-2025_Race3,False,571,3,18
5.0,金鑽八十 (J521),楊明綸,文家良,127.0,1139.0,6.0,59.0,HKJ_local_results_20250510,10-05-2025_Race3,False,1536,20,25
6.0,艾彼奧 (K193),黃寶妮,大衛希斯,119.0,1094.0,4.0,41.0,HKJ_local_results_20250510,10-05-2025_Race3,False,1323,59,12
7.0,部族高手 (K307),霍宏聲,黎昭昇,127.0,1204.0,11.0,101.0,HKJ_local_results_20250510,10-05-2025_Race3,False,1491,54,65
8.0,超旺財 (J194),布文,伍鵬志,130.0,1095.0,2.0,8.4,HKJ_local_results_20250510,10-05-2025_Race3,False,1417,14,3
9.0,耀昌勝世 (J529),湯普新,葉楚航,129.0,1136.0,3.0,66.0,HKJ_local_results_20250510,10-05-2025_Race3,False,1284,22,46
10.0,有盈勇士 (K271),巴度,沈集成,127.0,1146.0,1.0,86.0,HKJ_local_results_20250510,10-05-2025_Race3,False,842,11,33
11.0,長峰小子 (K117),潘明輝,賀賢,125.0,1100.0,12.0,22.0,HKJ_local_results_20250510,10-05-2025_Race3,False,1597,24,52
12.0,大眾經典 (J407),梁家俊,羅富全,123.0,1244.0,8.0,45.0,HKJ_local_results_20250510,10-05-2025_Race3,False,419,19,41
12.0,魔法豆 (J549),董明朗,呂健威,120.0,980.0,5.0,180.0,HKJ_local_results_20250510,10-05-2025_Race3,False,1795,40,8
14.0,甜蝦女 (K149),希威森,韋達,127.0,1081.0,13.0,110.0,HKJ_local_results_20250510,10-05-2025_Race3,False,1051,15,57
1.0,飛騰騅 (E494),黃智弘,方嘉柏,121.0,1119.0,3.0,11.0,HKJ_local_results_20250510,10-05-2025_Race4,True,1729,60,26
2.0,大利好運 (H234),艾道拿,蔡約翰,120.0,1077.0,14.0,8.8,HKJ_local_results_20250510,10-05-2025_Race4,True,393,32,48
3.0,天時明駒 (H016),黃寶妮,大衛希斯,117.0,1087.0,13.0,15.0,HKJ_local_results_20250510,10-05-2025_Race4,True,446,59,12
4.0,年年友福 (G463),湯普新,鄭俊偉,124.0,1180.0,1.0,8.8,HKJ_local_results_20250510,10-05-2025_Race4,False,615,22,54
5.0,閃耀威龍 (G427),潘明輝,文家良,120.0,1073.0,8.0,17.0,HKJ_local_results_20250510,10-05-2025_Race4,False,1602,24,25
6.0,川河型駒 (J080),艾兆禮,游達榮,126.0,1078.0,2.0,3.2,HKJ_local_results_20250510,10-05-2025_Race4,False,584,31,36
7.0,爆熱 (G368),巴度,伍鵬志,118.0,1073.0,10.0,8.2,HKJ_local_results_20250510,10-05-2025_Race4,False,1019,11,3
8.0,幸運震撼 (J337),蔡明紹,羅富全,117.0,1074.0,6.0,5.1,HKJ_local_results_20250510,10-05-2025_Race4,False,632,41,41
9.0,手到齊來 (J531),周俊樂,徐雨石,130.0,1196.0,5.0,24.0,HKJ_local_results_20250510,10-05-2025_Race4,False,719,3,24
10.0,歡樂老撾 (H432),奧爾民,姚本輝,129.0,1015.0,4.0,24.0,HKJ_local_results_20250510,10-05-2025_Race4,False,914,7,14
11.0,關鍵所在 (K154),霍宏聲,沈集成,128.0,1145.0,7.0,69.0,HKJ_local_results_20250510,10-05-2025_Race4,False,1622,54,33
12.0,幻影旋風 (J271),巫顯東,容天鵬,114.0,1113.0,12.0,91.0,HKJ_local_results_20250510,10-05-2025_Race4,False,633,10,18
13.0,運籌帷幄 (K090),希威森,廖康銘,134.0,1115.0,11.0,140.0,HKJ_local_results_20250510,10-05-2025_Race4,False,1477,15,23
14.0,縱橫大進 (H072),布文,黎昭昇,135.0,1111.0,9.0,30.0,HKJ_local_results_20250510,10-05-2025_Race4,False,1249,14,65
1.0,錶之星河 (J343),潘頓,文家良,134.0,1141.0,1.0,1.3,HKJ_local_results_20250510,10-05-2025_Race5,True,1571,25,25
2.0,幸運芙蓉 (J047),董明朗,姚本輝,132.0,1118.0,7.0,10.0,HKJ_local_results_20250510,10-05-2025_Race5,True,629,40,14
3.0,美麗在線 (G057),賀銘年,羅富全,126.0,1115.0,6.0,37.0,HKJ_local_results_20250510,10-05-2025_Race5,True,1263,47,41
4.0,加州陽光 (J129),鍾易禮,巫偉傑,126.0,1150.0,11.0,193.0,HKJ_local_results_20250510,10-05-2025_Race5,False,179,52,21
5.0,宸居武士 (J505),奧爾民,蔡約翰,123.0,1031.0,13.0,207.0,HKJ_local_results_20250510,10-05-2025_Race5,False,541,7,48
6.0,禾道威 (J463),布文,大衛希斯,129.0,1194.0,14.0,18.0,HKJ_local_results_20250510,10-05-2025_Race5,False,1145,14,12
7.0,康昌之星 (K003),霍宏聲,廖康銘,127.0,1109.0,4.0,15.0,HKJ_local_results_20250510,10-05-2025_Race5,False,636,54,23
8.0,時尚歡欣 (H041),周俊樂,容天鵬,129.0,1159.0,8.0,17.0,HKJ_local_results_20250510,10-05-2025_Race5,False,802,3,18
9.0,聚風雲 (G128),楊明綸,丁冠豪,120.0,1148.0,12.0,23.0,HKJ_local_results_20250510,10-05-2025_Race5,False,1288,20,0
10.0,科創世紀 (K113),艾兆禮,蘇偉賢,123.0,1071.0,3.0,22.0,HKJ_local_results_20250510,10-05-2025_Race5,False,1149,31,50
11.0,快搏 (E434),艾道拿,賀賢,133.0,1131.0,2.0,18.0,HKJ_local_results_20250510,10-05-2025_Race5,False,675,32,52
12.0,獨步天下 (H319),希威森,呂健威,132.0,1110.0,10.0,133.0,HKJ_local_results_20250510,10-05-2025_Race5,False,1034,15,8
13.0,開心老友 (K213),巫顯東,沈集成,123.0,1262.0,5.0,170.0,HKJ_local_results_20250510,10-05-2025_Race5,False,1617,10,33
14.0,電子宇宙 (H151),黃智弘,方嘉柏,114.0,1046.0,9.0,111.0,HKJ_local_results_20250510,10-05-2025_Race5,False,1647,60,26
1.0,小鳥天堂 (K246),霍宏聲,丁冠豪,133.0,1231.0,10.0,2.6,HKJ_local_results_20250510,10-05-2025_Race6,True,576,54,0
2.0,海藍寶 (H343),湯普新,游達榮,124.0,1059.0,1.0,8.1,HKJ_local_results_20250510,10-05-2025_Race6,True,954,22,36
3.0,快樂高球 (J222),黃智弘,羅富全,128.0,1173.0,8.0,7.5,HKJ_local_results_20250510,10-05-2025_Race6,True,679,60,41
4.0,精益大師 (H134),蔡明紹,葉楚航,127.0,1097.0,5.0,17.0,HKJ_local_results_20250510,10-05-2025_Race6,False,1182,41,46
5.0,金多囍 (K272),艾兆禮,伍鵬志,125.0,1104.0,9.0,80.0,HKJ_local_results_20250510,10-05-2025_Race6,False,1514,31,3
6.0,勇闖高峰 (K237),楊明綸,蘇偉賢,133.0,1201.0,11.0,9.6,HKJ_local_results_20250510,10-05-2025_Race6,False,213,20,50
7.0,葳莉非凡 (K297),艾道拿,黎昭昇,127.0,1136.0,3.0,4.1,HKJ_local_results_20250510,10-05-2025_Race6,False,1352,32,65
8.0,勤德俱備 (J388),潘明輝,賀賢,124.0,1170.0,7.0,17.0,HKJ_local_results_20250510,10-05-2025_Race6,False,231,24,52
9.0,開心樂園 (J311),鍾易禮,呂健威,126.0,1212.0,6.0,12.0,HKJ_local_results_20250510,10-05-2025_Race6,False,1613,52,8
10.0,勁騷 (K047),奧爾民,徐雨石,123.0,1135.0,4.0,61.0,HKJ_local_results_20250510,10-05-2025_Race6,False,197,7,24
11.0,赤霞 (K267),梁家俊,鄭俊偉,129.0,1174.0,2.0,183.0,HKJ_local_results_20250510,10-05-2025_Race6,False,1405,19,54
12.0,挺秀騰飛 (J108),周俊樂,巫偉傑,123.0,1139.0,12.0,143.0,HKJ_local_results_20250510,10-05-2025_Race6,False,731,3,21
1.0,皇龍飛將 (J279),蔡明紹,姚本輝,122.0,1042.0,7.0,6.7,HKJ_local_results_20250510,10-05-2025_Race7,True,1082,41,14
2.0,超加加 (J486),潘頓,姚本輝,121.0,1099.0,6.0,2.4,HKJ_local_results_20250510,10-05-2025_Race7,True,1408,25,14
3.0,精英雄心 (J136),布文,廖康銘,135.0,1201.0,5.0,3.4,HKJ_local_results_20250510,10-05-2025_Race7,True,1190,14,23
4.0,凱明神駒 (K190),潘明輝,沈集成,121.0,1000.0,2.0,43.0,HKJ_local_results_20250510,10-05-2025_Race7,False,149,24,33
5.0,都靈福星 (H165),奧爾民,伍鵬志,133.0,1133.0,8.0,45.0,HKJ_local_results_20250510,10-05-2025_Race7,False,1496,7,3
6.0,堅闖 (J015),艾道拿,伍鵬志,124.0,1075.0,3.0,17.0,HKJ_local_results_20250510,10-05-2025_Race7,False,376,32,3
7.0,魅力寶駒 (G213),賀銘年,蔡約翰,134.0,1210.0,4.0,28.0,HKJ_local_results_20250510,10-05-2025_Race7,False,1788,47,48
8.0,艾莉奧 (G223),霍宏聲,大衛希斯,125.0,1197.0,10.0,50.0,HKJ_local_results_20250510,10-05-2025_Race7,False,1324,54,12
9.0,勁步速 (K351),巫顯東,沈集成,118.0,1009.0,11.0,36.0,HKJ_local_results_20250510,10-05-2025_Race7,False,189,10,33
10.0,北海盜 (H233),黃寶妮,賀賢,107.0,1158.0,1.0,16.0,HKJ_local_results_20250510,10-05-2025_Race7,False,248,59,52
11.0,天威 (J200),楊明綸,羅富全,128.0,1130.0,9.0,9.2,HKJ_local_results_20250510,10-05-2025_Race7,False,442,20,41
1.0,光年魅力 (K130),潘頓,游達榮,134.0,1220.0,3.0,1.5,HKJ_local_results_20250510,10-05-2025_Race8,True,114,25,36
2.0,至尊高超 (J443),艾道拿,蔡約翰,135.0,991.0,2.0,5.4,HKJ_local_results_20250510,10-05-2025_Race8,True,1310,32,48
3.0,自力更生 (G209),賀銘年,鄭俊偉,120.0,1007.0,8.0,30.0,HKJ_local_results_20250510,10-05-2025_Race8,True,1301,47,54
4.0,不同世界 (K005),布文,容天鵬,129.0,1107.0,4.0,5.9,HKJ_local_results_20250510,10-05-2025_Race8,False,30,14,18
5.0,喵喵怪 (J487),潘明輝,巫偉傑,117.0,1090.0,9.0,24.0,HKJ_local_results_20250510,10-05-2025_Race8,False,344,24,21
6.0,新意馬 (K094),希威森,廖康銘,118.0,1128.0,5.0,19.0,HKJ_local_results_20250510,10-05-2025_Race8,False,757,15,23
7.0,君子傳承 (K385),巴度,告東尼,125.0,1152.0,6.0,55.0,HKJ_local_results_20250510,10-05-2025_Race8,False,312,11,9
8.0,壯志凌雲 (J249),艾兆禮,羅富全,131.0,1101.0,10.0,45.0,HKJ_local_results_20250510,10-05-2025_Race8,False,381,31,41
9.0,瑞祺威楓 (K009),奧爾民,姚本輝,124.0,1042.0,7.0,147.0,HKJ_local_results_20250510,10-05-2025_Race8,False,1045,7,14
10.0,利不可擋 (J458),蔡明紹,韋達,120.0,1160.0,1.0,160.0,HKJ_local_results_20250510,10-05-2025_Race8,False,152,41,57
11.0,銳者勝 (K164),巫顯東,沈集成,116.0,1008.0,11.0,242.0,HKJ_local_results_20250510,10-05-2025_Race8,False,1558,10,33
1.0,木火龍駒 (H292),何澤堯,鄭俊偉,128.0,1030.0,7.0,8.3,HKJ_local_results_20241016,16-10-2024_Race1,True,854,0,54
2.0,電子精彩 (H304),蔡明紹,巫偉傑,127.0,1159.0,2.0,9.1,HKJ_local_results_20241016,16-10-2024_Race1,True,1648,41,21
3.0,朗日雪峰 (J187),艾道拿,方嘉柏,132.0,1246.0,3.0,3.9,HKJ_local_results_20241016,16-10-2024_Race1,True,849,32,26
4.0,焦點 (H173),潘明輝,游達榮,121.0,1045.0,4.0,10.0,HKJ_local_results_20241016,16-10-2024_Race1,False,1007,24,36
5.0,前風 (E281),巴度,徐雨石,121.0,1065.0,10.0,20.0,HKJ_local_results_20241016,16-10-2024_Race1,False,157,11,24
6.0,喜駿之星 (D033),布文,文家良,135.0,1142.0,5.0,7.3,HKJ_local_results_20241016,16-10-2024_Race1,False,342,14,25
7.0,全神貫注 (H465),霍宏聲,姚本輝,135.0,1061.0,6.0,40.0,HKJ_local_results_20241016,16-10-2024_Race1,False,122,54,14
8.0,隼閣 (J056),艾兆禮,大衛希斯,133.0,1093.0,1.0,6.7,HKJ_local_results_20241016,16-10-2024_Race1,False,1632,31,12
9.0,宏才 (G408),田泰安,蘇偉賢,132.0,1100.0,11.0,33.0,HKJ_local_results_20241016,16-10-2024_Race1,False,535,27,50
10.0,華麗活力 (G051),希威森,羅富全,132.0,1104.0,9.0,31.0,HKJ_local_results_20241016,16-10-2024_Race1,False,1343,15,41
11.0,神速馬車 (H193),潘頓,韋達,132.0,1118.0,12.0,5.5,HKJ_local_results_20241016,16-10-2024_Race1,False,1127,25,57
12.0,合金皇 (D287),班德禮,丁冠豪,125.0,1116.0,8.0,36.0,HKJ_local_results_20241016,16-10-2024_Race1,False,293,26,0
1.0,生生勝利 (J216),霍宏聲,姚本輝,121.0,1142.0,7.0,29.0,HKJ_local_results_20241016,16-10-2024_Race2,True,1053,54,14
2.0,威武寶寶 (H105),艾道拿,賀賢,121.0,1121.0,3.0,3.9,HKJ_local_results_20241016,16-10-2024_Race2,True,514,32,52
3.0,銀刺勇士 (J043),巴度,方嘉柏,124.0,1087.0,1.0,6.7,HKJ_local_results_20241016,16-10-2024_Race2,True,1549,11,26
4.0,中華威威 (D075),田泰安,徐雨石,121.0,1220.0,10.0,7.0,HKJ_local_results_20241016,16-10-2024_Race2,False,37,27,24
5.0,燈胆皇 (J241),艾兆禮,伍鵬志,129.0,1176.0,11.0,25.0,HKJ_local_results_20241016,16-10-2024_Race2,False,1013,31,3
6.0,謙謙君子 (G352),潘明輝,葉楚航,115.0,1045.0,2.0,3.2,HKJ_local_results_20241016,16-10-2024_Race2,False,1372,24,46
7.0,友盈勇者 (J382),班德禮,韋達,128.0,1041.0,9.0,86.0,HKJ_local_results_20241016,16-10-2024_Race2,False,277,26,57
8.0,妙芳華 (J145),蔡明紹,羅富全,120.0,1095.0,6.0,10.0,HKJ_local_results_20241016,16-10-2024_Race2,False,500,41,41
9.0,電子宇宙 (H151),希威森,巫偉傑,134.0,1016.0,4.0,14.0,HKJ_local_results_20241016,16-10-2024_Race2,False,1647,15,21
10.0,陽明閃耀 (J160),湯普新,蔡約翰,121.0,1081.0,5.0,84.0,HKJ_local_results_20241016,16-10-2024_Race2,False,1629,22,48
11.0,開心馬 (H061),鍾易禮,文家良,115.0,1107.0,8.0,10.0,HKJ_local_results_20241016,16-10-2024_Race2,False,1618,52,25
1.0,得意佳作 (G125),蔡明紹,姚本輝,129.0,1083.0,1.0,8.2,HKJ_local_results_20241016,16-10-2024_Race3,True,651,41,14
2.0,領創動力 (J058),潘頓,沈集成,124.0,1192.0,8.0,3.1,HKJ_local_results_20241016,16-10-2024_Race3,True,1683,25,33
3.0,獎星 (H087),潘明輝,羅富全,125.0,1139.0,5.0,5.7,HKJ_local_results_20241016,16-10-2024_Race3,True,1032,24,41
4.0,智勇名駒 (J298),希威森,呂健威,131.0,1181.0,7.0,9.2,HKJ_local_results_20241016,16-10-2024_Race3,False,819,15,8
5.0,超勁寶寶 (G364),霍宏聲,廖康銘,123.0,1166.0,2.0,11.0,HKJ_local_results_20241016,16-10-2024_Race3,False,1409,54,23
6.0,無極勇將 (J169),何澤堯,游達榮,129.0,1058.0,6.0,84.0,HKJ_local_results_20241016,16-10-2024_Race3,False,1005,0,36
7.0,大力猴王 (G307),班德禮,韋達,122.0,1090.0,4.0,6.5,HKJ_local_results_20241016,16-10-2024_Race3,False,394,26,57
8.0,魔法速遞 (H290),艾兆禮,黎昭昇,123.0,1064.0,9.0,5.3,HKJ_local_results_20241016,16-10-2024_Race3,False,1796,31,65
9.0,華美之威 (J193),鍾易禮,告東尼,130.0,1053.0,11.0,125.0,HKJ_local_results_20241016,16-10-2024_Race3,False,1341,52,9
10.0,黃金見聞 (J165),巴度,蘇偉賢,120.0,1047.0,3.0,146.0,HKJ_local_results_20241016,16-10-2024_Race3,False,1807,11,50
11.0,太陽高高 (H390),賀銘年,容天鵬,127.0,1184.0,10.0,45.0,HKJ_local_results_20241016,16-10-2024_Race3,False,463,47,18
12.0,火金鷹 (J342),董明朗,丁冠豪,129.0,1046.0,12.0,82.0,HKJ_local_results_20241016,16-10-2024_Race3,False,991,40,0
1.0,上校 (D090),霍宏聲,廖康銘,123.0,1184.0,7.0,13.0,HKJ_local_results_20241016,16-10-2024_Race4,True,23,54,23
2.0,納百川 (J276),潘頓,黎昭昇,128.0,1085.0,4.0,3.5,HKJ_local_results_20241016,16-10-2024_Race4,True,1211,25,65
3.0,金運來 (H159),希威森,文家良,135.0,1111.0,2.0,10.0,HKJ_local_results_20241016,16-10-2024_Race4,True,1532,15,25
4.0,新幹線 (H277),田泰安,韋達,121.0,1175.0,1.0,2.7,HKJ_local_results_20241016,16-10-2024_Race4,False,755,27,57
5.0,知道長勝 (H366),艾兆禮,沈集成,125.0,1122.0,6.0,8.4,HKJ_local_results_20241016,16-10-2024_Race4,False,1108,31,33
6.0,迎樂 (H149),何澤堯,呂健威,132.0,1145.0,5.0,11.0,HKJ_local_results_20241016,16-10-2024_Race4,False,1457,0,8
7.0,電路十號 (G429),湯普新,蘇偉賢,116.0,1031.0,8.0,55.0,HKJ_local_results_20241016,16-10-2024_Race4,False,1664,22,50
8.0,飛雲 (H320),布文,方嘉柏,128.0,1070.0,12.0,7.8,HKJ_local_results_20241016,16-10-2024_Race4,False,1725,14,26
9.0,越駿知己 (G033),蔡明紹,羅富全,135.0,1142.0,11.0,36.0,HKJ_local_results_20241016,16-10-2024_Race4,False,1434,41,41
10.0,快步流星 (J274),艾道拿,賀賢,128.0,1191.0,10.0,109.0,HKJ_local_results_20241016,16-10-2024_Race4,False,681,32,52
11.0,裕達寶駒 (J211),鍾易禮,鄭俊偉,123.0,1001.0,9.0,234.0,HKJ_local_results_20241016,16-10-2024_Race4,False,1360,52,54
12.0,承夆冠駒 (H318),巫顯東,徐雨石,122.0,957.0,3.0,183.0,HKJ_local_results_20241016,16-10-2024_Race4,False,726,10,24
1.0,椒椒醒 (H440),巴度,廖康銘,131.0,1188.0,7.0,8.7,HKJ_local_results_20241016,16-10-2024_Race5,True,881,11,23
2.0,勇霸龍 (J237),潘頓,黎昭昇,129.0,1217.0,9.0,7.1,HKJ_local_results_20241016,16-10-2024_Race5,True,214,25,65
3.0,美麗緣分 (H281),艾兆禮,羅富全,126.0,1170.0,8.0,55.0,HKJ_local_results_20241016,16-10-2024_Race5,True,1272,31,41
4.0,新力 (H325),何澤堯,鄭俊偉,126.0,1092.0,2.0,13.0,HKJ_local_results_20241016,16-10-2024_Race5,False,749,0,54
5.0,皇龍飛將 (J279),田泰安,姚本輝,127.0,1053.0,4.0,20.0,HKJ_local_results_20241016,16-10-2024_Race5,False,1082,27,14
6.0,精彩駿將 (J417),布文,方嘉柏,134.0,1164.0,5.0,1.6,HKJ_local_results_20241016,16-10-2024_Race5,False,1178,14,26
7.0,金榜之星 (J120),艾道拿,蔡約翰,129.0,1259.0,3.0,10.0,HKJ_local_results_20241016,16-10-2024_Race5,False,1519,32,48
8.0,文明福星 (J315),希威森,大衛希斯,125.0,1099.0,10.0,211.0,HKJ_local_results_20241016,16-10-2024_Race5,False,747,15,12
9.0,至旺財 (H273),蔡明紹,韋達,117.0,1060.0,12.0,87.0,HKJ_local_results_20241016,16-10-2024_Race5,False,1312,41,57
10.0,好節拍 (J519),班德禮,沈集成,127.0,1124.0,11.0,239.0,HKJ_local_results_20241016,16-10-2024_Race5,False,491,26,33
11.0,綠族光芒 (H328),潘明輝,伍鵬志,133.0,1187.0,6.0,14.0,HKJ_local_results_20241016,16-10-2024_Race5,False,1221,24,3
12.0,紅旺繽紛 (J255),鍾易禮,葉楚航,117.0,1071.0,1.0,144.0,HKJ_local_results_20241016,16-10-2024_Race5,False,1198,52,46
1.0,勇敢巨星 (G268),何澤堯,呂健威,131.0,1104.0,11.0,12.0,HKJ_local_results_20241016,16-10-2024_Race6,True,205,0,8
2.0,多利彩駒 (J140),班德禮,廖康銘,128.0,1091.0,9.0,21.0,HKJ_local_results_20241016,16-10-2024_Race6,True,384,26,23
3.0,添開心 (H203),潘頓,伍鵬志,126.0,1166.0,7.0,1.9,HKJ_local_results_20241016,16-10-2024_Race6,True,961,25,3
4.0,幸運旅程 (E385),潘明輝,羅富全,125.0,1167.0,6.0,14.0,HKJ_local_results_20241016,16-10-2024_Race6,False,624,24,41
5.0,天足貓 (G166),黃智弘,巫偉傑,124.0,1081.0,1.0,18.0,HKJ_local_results_20241016,16-10-2024_Race6,False,455,60,21
6.0,同喜 (J403),蔡明紹,告東尼,123.0,1090.0,2.0,15.0,HKJ_local_results_20241016,16-10-2024_Race6,False,298,41,9
7.0,維港激流 (J393),田泰安,韋達,121.0,1073.0,3.0,8.4,HKJ_local_results_20241016,16-10-2024_Race6,False,1244,27,57
8.0,無限美麗 (H377),艾道拿,蔡約翰,127.0,1135.0,4.0,8.5,HKJ_local_results_20241016,16-10-2024_Race6,False,1006,32,48
9.0,三軍勇將 (J360),霍宏聲,方嘉柏,120.0,1062.0,5.0,10.0,HKJ_local_results_20241016,16-10-2024_Race6,False,21,54,26
10.0,皇者有利 (J539),希威森,沈集成,124.0,1088.0,12.0,91.0,HKJ_local_results_20241016,16-10-2024_Race6,False,1076,15,33
11.0,有鴻利 (E184),艾兆禮,姚本輝,125.0,1270.0,10.0,49.0,HKJ_local_results_20241016,16-10-2024_Race6,False,847,31,14
12.0,心雄雄 (J467),湯普新,大衛希斯,124.0,1012.0,8.0,91.0,HKJ_local_results_20241016,16-10-2024_Race6,False,663,22,12
